no,product_name,product_price,shop_location,shop_name,shop_rating,products_sold,product_url
1199,"vivo Y03 [4GB/64GB] - IP54 Tahan Air, Layar Sunlight 90Hz, AI Dual Camera",Rp1.299.000,Tangerang Selatan,Vivo Official Store BANTEN,5.0,4 terjual,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHsJdHpHNHpHRbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-wZcu7rVJpQI2_81zjHcNMrJN3gSgwe7BOZjP0ypVMyBuiy12_yfBEzJthPOViqMWGgfON8cYgyBC6ZIVC_1YFQfFdQAPI1sr7_soE69ubzcWUyMPH33VEoju6PBgs69-qQ_C56VPuZcOVqVPy8Bu51Mhz_V-5_IUfHMVZejNtQmUDUSz2Q31i6sJRH_yOoAedo_UDUMoFyaUEos1Fbm-FQRo2PcB5QiUEHiFiqfuNPfYagVY2gmUEo_1OosyOos17oaFiy3hSUstiqRzwg9xxyRzwPc7ibm-XP3Oig9-wQfgwy3zpUstaoZFiQSuWyMua9fVjrOYag9Ji6sUObm-sy9zwq3zpUs2Qos1DHsrfbAHFopoPbm-X9foxQMz2gcV7guYxgIHi6sJRHmFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstpHsjXosndos1OHpjhoAr7o_eDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1BRZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32CP1O1e_-vzcHhZ3BRq3-W69ugHBu2_fBGqJOWZMBgqMHO3MjhqJNJu9PHuVVR_S2oPJYJqRPq1pCE_OzDQJN1u_oqqjVd_jzSq1hAZSgsQ3hXyurOgB2IuSPyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D69PsQ_B0gVP6HVKaQcW-qMY2_1o-r7BW69BxufzFyMFN8MVI69PyHMh0Z325q1OAZ9o-Qjyh3BxGouKp1MxqH7O2_fBGHc-y8AxxHO-M3BxtqVjp13BHe72E3_UN8u2363BsQ_jpyp-uq1Y2Z9P-q9P2yp-6PMoWuMgsHBgtyfO6Q7BkQfBoqMod_c2SH7NkqR2oucDa_uzzo1NJqp--QsnYUiFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHseibmUpHA17UiFiHpnOoZUDUsHFopHibmUpHA1dUiFio_HdHi-Pbm-ag3hBPMVXyfuwrfo5rM1i6snXosKaH_yfHpyaoAjOo_JOHiFirI-2yfuwyMBjUstfo_nDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEHpyFbsyFopJdo_1OoAHd6AjDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXH_KOH_176AjfHprdo_HFoS7?keywords=handphone&pub_domain=0&page=12&management_type=2&t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fvivobanten%2Fvivo-y03-4gb-64gb-ip54-tahan-air-layar-sunlight-90hz-ai-dual-camera-hitam-angkasa-e101f%3FextParam%3Divf%253Dfalse%26src%3Dtopads&is_search=1&pub_id=0&pub_unit=0&dv=desktop&src=search&ob=23
1200,IBOX Apple iPhone 15 Pro Max Promax 5G 256GB 512GB 1TB 256 512 GB 1 TB,Rp22.590.000,Jakarta Pusat,chocoapple,5.0,50+ terjual,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHsnfHsKNHAJfbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-wZcu7rVJpQI2_81zjHcNMrJN3gSgwe7BOZjP0ypVMyBuiy12_yfBEzJthPOViqMWGgfON8cYgyBC6ZIVC_1YFQfFdQAPI1sr7_soE69ubzcWUyMPH33VEoju6PBgs69-qQ_C56VPuZcOVqVPy8Bu51Mhz_V-5_IUfHMVZejNtQmUDUSz2Q31i6sJRH_yOoAedo_UDUMoFyaUEoAnFbm-FQRo2PcB5QiUEHaFiqfuNPfYagVY2gmUEoAUposJ7opUOHiFiy3hSUstiqRzwyS-5y3zwPc7ibm-XP3Oig9-wQfgwy3zpUstaoZFiQSuWyMua9fVjrOYag9Ji6sUObm-sy9zwq3zpUs2Qos1DHseDHpnOou7DUMNwyfVXgcBjy9zB9fVjraUEH_rFbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiy3zwrfo5rM1i6sHpHmdao_Hp6AyOHsefHpUObm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-8Jhkz_u68BBR_jzso1OJ19xvuJ1a_uzSq1hAZS-q3cFpysoGqOKp_M2iH72DZ325q1OAoIPo8Bu2_JoGP3Uao32q17jfZ3OV8uBWZMB68MhW_VPVHJN1e9z6zJJp_9jFoJY1eMhHuJ7O_OPuH1N1gcOozJ1F_7o-r7BW69BxufzFyMFNqO2yeMgxuOV2_fB-P7B2PfBiH72F3s-DPuKpeSBiHBUh3_oZgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Ao6QfUpeMgxuOV2_fB-P7B2PfBs3VgDyfNDgMzIzMNs81jfZ3NZPcgU8I-jzsB2yf7NqV2AZ9o-QjNkysoGQVKaZSBiHfzE3Bo-ojBke3BHe72E3_UN8u23692qu7gN3_-Sq1Y2Z9B68jBO_jzCoJNE__-vuJ7h_Bzo81N2Zsjibm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUaomUDUsHFo_eibmUpHA1OUiFiHpnRHaUDUsHFo_KibmUOHpKaUB7DUS-BQcufy3NsguYpyfYagZUEHmddHA1pHsnF6_KfHAHFoAnNbm-FrMBsguYiq3ei6seFHmFigfYxQVY2gmUEHiFigMBXy3hwrMuDrMVXqOYxgIosQR-BUstpo_rXosedH_nNHAUp6_jdo_HDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXH_rho_naHA1N6_n7osyRHpxY?src=search&t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fchocoapple%2Fibox-apple-iphone-15-pro-max-promax-5g-256gb-512gb-1tb-256-512-gb-1-tb-256gb-it-bc-natural-ttnm-571b3%3FextParam%3Divf%253Dfalse%26src%3Dtopads&keywords=handphone&ob=23&pub_id=0&pub_unit=0&management_type=1&is_search=1&page=12&dv=desktop&pub_domain=0
1201,iPhone 14 Plus 128GB 256GB 512GB Garansi Resmi iBox,Rp13.149.000,Bandung,iStorebdg,5.0,30+ terjual,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_r7HAKOH_jdbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-wZcu7rVJpQI2_81zjHcNMrJN3gSgwe7BOZjP0ypVMyBuiy12_yfBEzJthPOViqMWGgfON8cYgyBC6ZIVC_1YFQfFdQAPI1sr7_soE69ubzcWUyMPH33VEoju6PBgs69-qQ_C56VPuZcOVqVPy8Bu51Mhz_V-5_IUfHMVZejNtQmUDUSz2Q31i6sJRH_yOoAedo_UDUMoFyaUEoAnFbm-FQRo2PcB5QiUEomFiqfuNPfYagVY2gmUEHsnRo_nOosjR6ZFiy3hSUstiqRzwyS-5y3zwPc7ibm-XP3Oig9-wQfgwy3zpUstaoZFiQSuWyMua9fVjrOYag9Ji6sUObm-sy9zwq3zpUs2Qos1DHseDHpnOou7DUMNwyfVXgcBjy9zB9fVjraUEH_rFbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiy3zwrfo5rM1i6sHpoZdOH_JOopUfHs1fHpeNbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-81hk192vuJVN_jzoo1OJZ_Co8MWR_32zq1hAZS-q3cFpysoGqOKp_M2iH72DZ325q1OAoIPo8Bu2_JoGP3Uao32q17jfZ3OV8uBWZMB68MhW_VPVHJN1e9z6zJJp_9jFoJY1eMhHuJ7O_OPuH1N1gcOozJ1F_7o-r7BW69BxufzFyMFNqO2yeMgxuOV2_fB-P7B2PfBiH72F3s-DPuKpeSBiHBUh3_oZgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Ao6QfUpeMgxuOV2_fB-P7B2PfBs3VgDyfNDgMzIzMNs81jfZ3NZPcgU8I-jzsB2yf7NqV2AZ9o-QjNkysoGQVKaZSBiHfzE3Bo-ojBke3BHe72E3_UN8u23692qu7gN3_-Sq1Y2Z9B68BBO_S2zH1Y1__u6zcD7_uzzHJY1_3BM1_7YUiFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHseibmUpHA17UiFiHpnOoZUDUsHFopHibmUpHA1dUiFio_HdHi-Pbm-ag3hBPMVXyfuwrfo5rM1i6snX6Aeao_JdH_nF6_ypHpJ7HZFirI-2yfuwyMBjUst7HAnDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEHp1Rbs1hH_jhosHa6ArRo_JDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXH_Jpo_rOH_JFHp1FHped6AuY?r=https%3A%2F%2Fwww.tokopedia.com%2Fistorebdg%2Fiphone-14-plus-128gb-256gb-512gb-garansi-resmi-ibox-ibox-128gb-purple%3FextParam%3Divf%253Dfalse%26src%3Dtopads&is_search=1&pub_unit=0&pub_id=0&ob=23&src=search&management_type=1&t=desktop&keywords=handphone&page=12&pub_domain=0&dv=desktop
1202,"Infinix Smart 8 4/128GB - Up to 8GB RAM - 6.6"" Magic Ring - 5000 mAh",Rp1.219.000,Jakarta Utara,Invens Official Store,5.0,30+ terjual,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHsJNHAH7H_Habm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-wZcu7rVJpQI2_81zjHcNMrJN3gSgwe7BOZjP0ypVMyBuiy12_yfBEzJthPOViqMWGgfON8cYgyBC6ZIVC_1YFQfFdQAPI1sr7_soE69ubzcWUyMPH33VEoju6PBgs69-qQ_C56VPuZcOVqVPy8Bu51Mhz_V-5_IUfHMVZejNtQmUDUSz2Q31i6sJRH_yOoAedo_UDUMoFyaUEosnFbm-FQRo2PcB5QiUEoZFiqfuNPfYagVY2gmUEo_epH_rFHsnp6mFiy3hSUstiqRzwyS-5y3zwPc7ibm-XP3Oig9-wQfgwy3zpUstaoZFiQSuWyMua9fVjrOYag9Ji6sUObm-sy9zwq3zpUs2Qos1DHseDHpnOoV7DUMNwyfVXgcBjy9zB9fVjraUEH_rFbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiy3zwrfo5rM1i6sHpHmda6_npHp1O6ArdH_ypomFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9xHqBjO_jz08JN1Z_V6zJBE_S2-oJYAZ9o-Q9zDguxjPMoW1MgsHjNfyfOuq1Y2Z9PHqjJh_32uq1hAZSuiHsuk3Bo-ojBWz9BgQ122_S2DQ1h9z_C6uJV7_jzCH7ONHAzvuJ-D_Vzoo1Y9u_V6uczW_1zVHJYAZ9o-Q_BNyuPjrc-D63Wq3J-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7-Nys-ZHujp1MgxuOV2_fB-P7B2PfBiH72F3s-DPuKp_MYiH7-MyuPzq1Y2Z9P-q9P2yOx3QcoXQcgjz7gXyRB-ojBX1SzMZIxagJyNq3oW63xqe7BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjV2_JoG8Bja69BqusBE3BPc8ujagfBvq1BN_S2-P1NJ__uoqj1F_32SHJOkyRPo17tNUiFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHseibmUpHA17UiFiHpnOoZUDUsHFopHibmUpHA1dUiFio_HdHi-Pbm-ag3hBPMVXyfuwrfo5rM1i6snX6ArRopHN6_1O6_J7oArp6mFirI-2yfuwyMBjUstfHAnDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEHp1ObsUh6ArRo_17oAJaHsrDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXH_UpHseRopedHsUhosjFH97?page=12&management_type=1&src=search&is_search=1&t=desktop&dv=desktop&pub_domain=0&r=https%3A%2F%2Fwww.tokopedia.com%2Finvensofficial%2Finfinix-smart-8-4-128gb-up-to-8gb-ram-6-6-magic-ring-5000-mah-timber-black-63e32%3FextParam%3Divf%253Dfalse%26src%3Dtopads&pub_id=0&keywords=handphone&ob=23&pub_unit=0
1203,Vivo Y02T 4/64GB 4GB 64GB Extended Ram 4GB+4GB Garansi Resmi,"Rp1,09jt - Rp2,19jt",Jakarta Pusat,Onestop Ponsel,5.0,250+ terjual,https://www.tokopedia.com/onestop-ponsel/vivo-y02t-4-64gb-4gb-64gb-extended-ram-4gb-4gb-garansi-resmi-promo-y02t-non-bundel?extParam=ivf%3Dfalse%26src%3Dsearch
1204,OPPO A18 4/128GB,"Rp1,43jt - Rp1,59jt",Jakarta Pusat,jikalaku,5.0,250+ terjual,https://www.tokopedia.com/jikalaku/oppo-a18-4-128gb-blue-67cf5?extParam=ivf%3Dfalse%26src%3Dsearch
1205,IPHONE 13 256 GB EX IBOX MULUS,Rp10.000.000,Tangerang,Buy To Sell,5.0,4 terjual,https://www.tokopedia.com/buytosell/iphone-13-256-gb-ex-ibox-mulus?extParam=ivf%3Dfalse%26src%3Dsearch
1206,Samsung Galaxy A05 Dual Camera 50MP 25W Fast Charge Garansi Resmi,"Rp1,37jt - Rp1,87jt",Jakarta Pusat,Doran Gadget,4.9,100+ terjual,https://www.tokopedia.com/dorangadget/samsung-galaxy-a05-dual-camera-50mp-25w-fast-charge-garansi-resmi-silver-4-64gb-fa009?extParam=ivf%3Dfalse%26src%3Dsearch%26whid%3D14556717
1207,VIVO V27E 8/256 | VIVO V27 E 12/256 | VIVO V 27 5G 8/256 GARANSI RESMI,"Rp2,59jt - Rp3,53jt",Jakarta Barat,HERO PONSEL.,5.0,100+ terjual,https://www.tokopedia.com/heroponsell/vivo-v27e-8-256-vivo-v27-e-12-256-vivo-v-27-5g-8-256-garansi-resmi-v25e-8-256promo-no-bonus-a038b?extParam=ivf%3Dfalse%26src%3Dsearch
1208,(RESMI IBOX) iPhone 15 Pro Max Garansi Resmi Indonesia,Rp22.699.000,Bandung,GudangApple_,5.0,3 terjual,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHsJOo_ydHpUhbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-wZcu7rVJpQI2_81zjHcNMrJN3gSgwe7BOZjP0ypVMyBuiy12_yfBEzJthPOViqMWGgfON8cYgyBC6ZIVC_1YFQfFdQAPI1sr7_soE69ubzcWUyMPH33VEoju6PBgs69-qQ_C56VPuZcOVqVPy8Bu51Mhz_V-5_IUfHMVZejNtQmUDUSz2Q31i6sJRH_yOoAedo_UDUMoFyaUEoAnFbm-FQRo2PcB5QiUEoiFiqfuNPfYagVY2gmUEo_Jfo_UdHpJa6mFiy3hSUstiqRzwyS-5y3zwPc7ibm-XP3Oig9-wQfgwy3zpUstaoZFiQSuWyMua9fVjrOYag9Ji6sUObm-sy9zwq3zpUs2Qos1DHseDHpnOou7DUMNwyfVXgcBjy9zB9fVjraUEH_rFbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiy3zwrfo5rM1i6sHpoZdposydHpnd6_UO6AJdoZFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9xHqB17_S2oP7O1u_z68jOR_uzuoJNEZ3BHe72a3BxDHfUpZMWyH7NkysoGQJBkQfBoepzR_92uq1hAZSuiHsuk3Bo-ojBWz9BgQ122_S2DQ1h9z_C6uJV7_jzCH7ONHAzvuJ-D_Vzoo1Y9u_V6uczW_1zVHJYAZ9o-Q_BNyuPjrc-D63Wq3J-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7-Nys-ZHujp1MgxuOV2_fB-P7B2PfBiH72F3s-DPuKp_MYiH7-MyuPzq1Y2Z9P-q9P2yOx3QcoXQcgjz7gXyRB-ojBX1SzMZIxagJyNq3oW63xqe7BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjV2_JoG8Bja69BqusBE3BPc8ujagfBvq1BN_S2gP1NkZ_-6uVJO_M2VHjNk19Bve7tNUiFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHseibmUpHA17UiFiHpnOoZUDUsHFopHibmUpHA1dUiFio_HdHi-Pbm-ag3hBPMVXyfuwrfo5rM1i6snX6AKdo_KdoAUp6AjOHpr7HiFirI-2yfuwyMBjUst7HAnDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEHp1hbsj7HpURHpjhHAjd6_Ufbm-hP3ua8uYag3hay3N09RosQR-BUstFbsnO6_rO6_HhopJRosnOH_HFo97?r=https%3A%2F%2Fwww.tokopedia.com%2Fgudangapple-1%2Fresmi-ibox-iphone-15-pro-max-garansi-resmi-indonesia-256-gb-black-titanium-c506c%3FextParam%3Divf%253Dfalse%26src%3Dtopads&ob=23&is_search=1&pub_unit=0&pub_domain=0&management_type=1&dv=desktop&src=search&page=12&pub_id=0&keywords=handphone&t=desktop
1209,Apple iPhone 15 Pro 128GB 256GB 512GB 1TB Garansi Resmi iBox,Rp18.999.000,Bandung,iStorebdg,5.0,60+ terjual,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHsnRHAJO6_Udbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-wZcu7rVJpQI2_81zjHcNMrJN3gSgwe7BOZjP0ypVMyBuiy12_yfBEzJthPOViqMWGgfON8cYgyBC6ZIVC_1YFQfFdQAPI1sr7_soE69ubzcWUyMPH33VEoju6PBgs69-qQ_C56VPuZcOVqVPy8Bu51Mhz_V-5_IUfHMVZejNtQmUDUSz2Q31i6sJRH_yOoAedo_UDUMoFyaUEoAnFbm-FQRo2PcB5QiUEoaFiqfuNPfYagVY2gmUEoAUR6_1hosUaoZFiy3hSUstiqRzwyS-5y3zwPc7ibm-XP3Oig9-wQfgwy3zpUstaoZFiQSuWyMua9fVjrOYag9Ji6sUObm-sy9zwq3zpUs2Qos1DHseDHpnOou7DUMNwyfVXgcBjy9zB9fVjraUEH_rFbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiy3zwrfo5rM1i6sHpHmdf6_eO6_eOoAUfHAndomFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9P-q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjVO_1zoH1B2PfBiQ_BO3_-uq1Y2ZMxoQ122332sou22H3x6zVuR_VzzP7NE_9zvzcWR3BHF8jY1Qch6uV1p3M2C8JNJgfBHe72fyfODQMV9o3gqzOgR3A-Dq7BkQfBoe7BpZ37N83V9gICiQABRyf7Nqfz9_sCyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D692xzpBR3A-Dq7BkQfBoe7BpZ3NcHu2yZsuyHO-t3sooq1Y2ZsCi3IKdy_oZgBBXZSgguOV2_JoG8Bja69BqusB2yf7NHfHau3Bvq1BRZ3BRq3Ha_SgsQugMyp-3qcoW_MY-qMY2_32s81hkypooqBja_M2oHJO1gpo6uJO2gBJYvZUDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsU7UiFiHpnOomUDUsHFo_1ibmUpHArpUiFiHpnO6mUDUs1p6AUi9ZFirMuDg9gxQMoB9RosQR-BUstFbsKa6_yN6AHdHp1RHsJ7o_JDUSCaq3oB9f-2gmUEoAnFbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6sH76mdNoA1N6_rhHAyNopeFoiFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmdFopKNopnpopeNHprdH_HfH97?dv=desktop&page=12&t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fistorebdg%2Fapple-iphone-15-pro-128gb-256gb-512gb-1tb-garansi-resmi-ibox-ibox-128gb-white-titanium-fb1de%3FextParam%3Divf%253Dfalse%26src%3Dtopads&pub_unit=0&pub_domain=0&management_type=1&src=search&is_search=1&keywords=handphone&pub_id=0&ob=23
1210,(RESMI IBOX) Apple iPhone 15 Plus Garansi Resmi Indonesia,Rp16.049.000,Bandung,GudangApple_,5.0,2 terjual,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHsJOo_ydHpUpbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-wZcu7rVJpQI2_81zjHcNMrJN3gSgwe7BOZjP0ypVMyBuiy12_yfBEzJthPOViqMWGgfON8cYgyBC6ZIVC_1YFQfFdQAPI1sr7_soE69ubzcWUyMPH33VEoju6PBgs69-qQ_C56VPuZcOVqVPy8Bu51Mhz_V-5_IUfHMVZejNtQmUDUSz2Q31i6sJRH_yOoAedo_UDUMoFyaUEoAnFbm-FQRo2PcB5QiUE6mFiqfuNPfYagVY2gmUEo_Jfo_UdHpJa6mFiy3hSUstiqRzwyS-5y3zwPc7ibm-XP3Oig9-wQfgwy3zpUstaoZFiQSuWyMua9fVjrOYag9Ji6sUObm-sy9zwq3zpUs2Qos1DHseDHpnOou7DUMNwyfVXgcBjy9zB9fVjraUEH_rFbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiy3zwrfo5rM1i6sHa6mdRoAUhHs1poAj76AyRbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7hkgp-ozJBd_BzCH1OEyp-o8BJF_1z0q1hAZS-q3cFpysoGqOKp_M2iH72DZ325q1OAoIPo8Bu2_JoGP3Uao32q17jfZ3OV8uBWZMB68MhW_VPVHJN1e9z6zJJp_9jFoJY1eMhHuJ7O_OPuH1N1gcOozJ1F_7o-r7BW69BxufzFyMFNqO2yeMgxuOV2_fB-P7B2PfBiH72F3s-DPuKpeSBiHBUh3_oZgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Ao6QfUpeMgxuOV2_fB-P7B2PfBs3VgDyfNDgMzIzMNs81jfZ3NZPcgU8I-jzsB2yf7NqV2AZ9o-QjNkysoGQVKaZSBiHfzE3Bo-ojBke3BHe72E3_UN8u23692qu7gN3_-Sq1Y2Z9B68juO_uzg81O1yp-6qMoE_OzoP7OE_3BM1_7YUiFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHseibmUpHA17UiFiHpnOoZUDUsHFopHibmUpHA1dUiFio_HdHi-Pbm-ag3hBPMVXyfuwrfo5rM1i6snX6_HFo_rh6_rdos1NoAUFoaFirI-2yfuwyMBjUst7HAnDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEHpeObsn76A1F6_jf6_HO6AJDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXHAyFHpehH_jposUpHpKhHpuY?page=12&pub_domain=0&src=search&t=desktop&is_search=1&ob=23&pub_unit=0&dv=desktop&pub_id=0&keywords=handphone&r=https%3A%2F%2Fwww.tokopedia.com%2Fgudangapple-1%2Fresmi-ibox-apple-iphone-15-plus-garansi-resmi-indonesia-128-gb-black-7c395%3FextParam%3Divf%253Dfalse%26src%3Dtopads&management_type=1
1211,Apple iPhone 15 Pro Max 256GB 512GB 1TB Garansi Resmi iBox,Rp22.999.000,Bandung,iStorebdg,5.0,60+ terjual,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHsnRHAJO6_UNbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-wZcu7rVJpQI2_81zjHcNMrJN3gSgwe7BOZjP0ypVMyBuiy12_yfBEzJthPOViqMWGgfON8cYgyBC6ZIVC_1YFQfFdQAPI1sr7_soE69ubzcWUyMPH33VEoju6PBgs69-qQ_C56VPuZcOVqVPy8Bu51Mhz_V-5_IUfHMVZejNtQmUDUSz2Q31i6sJRH_yOoAedo_UDUMoFyaUEoAnFbm-FQRo2PcB5QiUE6ZFiqfuNPfYagVY2gmUEoAUR6_1hosUaoZFiy3hSUstiqRzwyS-5y3zwPc7ibm-XP3Oig9-wQfgwy3zpUstaoZFiQSuWyMua9fVjrOYag9Ji6sUObm-sy9zwq3zpUs2Qos1DHseDHpnOou7DUMNwyfVXgcBjy9zB9fVjraUEH_rFbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiy3zwrfo5rM1i6sHaoadpH_JfopjhHpnaopHNomFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9P-q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjVO_1zoH1B2PfBiQ_BO3_-uq1Y2ZMxoQ122332sou22H3x6zVuR_VzzP7NE_9zvzcWR3BHF8jY1Qch6uV1p3M2C8JNJgfBHe72fyfODQMV9o3gqzOgR3A-Dq7BkQfBoe7BpZ37N83V9gICiQABRyf7Nqfz9_sCyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D692xzpBR3A-Dq7BkQfBoe7BpZ3NcHu2yZsuyHO-t3sooq1Y2ZsCi3IKdy_oZgBBXZSgguOV2_JoG8Bja69BqusB2yf7NHfHau3Bvq1BRZ3BRq3Ha_SgsQugMyp-3qcoW_MY-qMY2_32go1hkqpzoqjjp_M2zHJOJu_-6uVJFZ3dFvZUDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsU7UiFiHpnOomUDUsHFo_1ibmUpHArpUiFiHpnO6mUDUs1p6AUi9ZFirMuDg9gxQMoB9RosQR-BUstFbsKOHsJp6_ja6_JpoprRoAHDUSCaq3oB9f-2gmUEoAnFbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6sH7omdhHpJOoAUNoAj7H_rabm-hP3ua8uYag3hay3N09RosQR-BUstFbsnfosUNHpn7HA1foAe7H_yfwe?t=desktop&ob=23&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fistorebdg%2Fapple-iphone-15-pro-max-256gb-512gb-1tb-garansi-resmi-ibox-ibox-256gb-white-titanium-6e144%3FextParam%3Divf%253Dfalse%26src%3Dtopads&pub_unit=0&keywords=handphone&page=12&management_type=1&pub_domain=0&pub_id=0&src=search&is_search=1
